Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2022-02-18 15:33:44,"Chest & Triceps",1h,"Iso-Lateral Chest Press (Machine)",1,90.0,10,0,0,"",,
2022-02-18 15:33:44,"Chest & Triceps",1h,"Iso-Lateral Chest Press (Machine)",2,95.0,10,0,0,,,
2022-02-18 15:33:44,"Chest & Triceps",1h,"Iso-Lateral Chest Press (Machine)",3,100.0,9,0,0,,,
2022-02-18 15:33:44,"Chest & Triceps",1h,"Iso-Lateral Chest Press (Machine)",4,95.0,8,0,0,,,
2022-02-18 15:33:44,"Chest & Triceps",1h,"Chest Fly",1,74.99999999999999,10,0,0,"",,
2022-02-18 15:33:44,"Chest & Triceps",1h,"Chest Fly",2,74.99999999999999,10,0,0,,,
2022-02-18 15:33:44,"Chest & Triceps",1h,"Chest Fly",3,80.0,9,0,0,,,
2022-02-18 15:33:44,"Chest & Triceps",1h,"Chest Fly",4,74.99999999999999,10,0,0,,,
2022-02-18 15:33:44,"Chest & Triceps",1h,"Chest Dip (Assisted)",1,10.0,10,0,0,"",,
2022-02-18 15:33:44,"Chest & Triceps",1h,"Chest Dip (Assisted)",2,10.0,10,0,0,,,
2022-02-18 15:33:44,"Chest & Triceps",1h,"Chest Dip (Assisted)",3,10.0,6,0,0,,,
2022-02-18 15:33:44,"Chest & Triceps",1h,"Chest Dip (Assisted)",4,35.0,10,0,0,,,
2022-02-18 15:33:44,"Chest & Triceps",1h,"Bench Press (Dumbbell)",1,60.0,10,0,0,"",,
2022-02-18 15:33:44,"Chest & Triceps",1h,"Bench Press (Dumbbell)",2,60.0,10,0,0,,,
2022-02-18 15:33:44,"Chest & Triceps",1h,"Bench Press (Dumbbell)",3,60.0,10,0,0,,,
2022-02-18 15:33:44,"Chest & Triceps",1h,"Bench Press (Dumbbell)",4,60.0,8,0,0,,,
2022-02-18 15:33:44,"Chest & Triceps",1h,"Triceps Extension (Dumbbell)",1,25.0,3,0,0,"",,
2022-02-18 15:33:44,"Chest & Triceps",1h,"Triceps Extension",1,37.49999999999999,10,0,0,"",,
2022-02-18 15:33:44,"Chest & Triceps",1h,"Triceps Extension",2,37.49999999999999,10,0,0,,,
2022-02-18 15:33:44,"Chest & Triceps",1h,"Triceps Extension",3,37.49999999999999,10,0,0,,,
2022-02-18 15:33:44,"Chest & Triceps",1h,"Triceps Extension",4,37.49999999999999,10,0,0,,,
2022-02-18 15:33:44,"Chest & Triceps",1h,"Plank",1,0,0,0,60,"",,
2022-02-18 15:33:44,"Chest & Triceps",1h,"Plank",2,0,0,0,45,,,
2022-02-18 15:33:44,"Chest & Triceps",1h,"Bicycle Crunch",1,0.0,20,0,0,"",,
2022-02-18 15:33:44,"Chest & Triceps",1h,"Bicycle Crunch",2,0.0,20,0,0,,,
2022-02-18 15:33:44,"Chest & Triceps",1h,"Crunch",1,0.0,20,0,0,"",,
2022-02-18 15:33:44,"Chest & Triceps",1h,"Crunch",2,0.0,20,0,0,,,
2022-02-23 17:01:00,"Back & Bicep",48m,"Lat Pulldown (Machine)",1,90.0,10,0,0,"","",
2022-02-23 17:01:00,"Back & Bicep",48m,"Lat Pulldown (Machine)",2,90.0,10,0,0,,,
2022-02-23 17:01:00,"Back & Bicep",48m,"Lat Pulldown (Machine)",3,100.0,10,0,0,,,
2022-02-23 17:01:00,"Back & Bicep",48m,"Lat Pulldown (Machine)",4,100.0,10,0,0,,,
2022-02-23 17:01:00,"Back & Bicep",48m,"Pull Up (Assisted)",1,45.0,8,0,0,"",,
2022-02-23 17:01:00,"Back & Bicep",48m,"Pull Up (Assisted)",2,45.0,10,0,0,,,
2022-02-23 17:01:00,"Back & Bicep",48m,"Pull Up (Assisted)",3,45.0,8,0,0,,,
2022-02-23 17:01:00,"Back & Bicep",48m,"Reverse Fly (Machine)",1,74.99999999999999,10,0,0,"",,
2022-02-23 17:01:00,"Back & Bicep",48m,"Reverse Fly (Machine)",2,74.99999999999999,10,0,0,,,
2022-02-23 17:01:00,"Back & Bicep",48m,"Reverse Fly (Machine)",3,74.99999999999999,10,0,0,,,
2022-02-23 17:01:00,"Back & Bicep",48m,"Lat Pulldown (Cable)",1,100.0,10,0,0,"",,
2022-02-23 17:01:00,"Back & Bicep",48m,"Lat Pulldown (Cable)",2,95.0,6,0,0,,,
2022-02-23 17:01:00,"Back & Bicep",48m,"Lat Pulldown (Cable)",3,95.0,8,0,0,,,
2022-02-23 17:01:00,"Back & Bicep",48m,"Hammer Curl (Dumbbell)",1,22.5,10,0,0,"",,
2022-02-23 17:01:00,"Back & Bicep",48m,"Hammer Curl (Dumbbell)",2,22.5,10,0,0,,,
2022-02-23 17:01:00,"Back & Bicep",48m,"Hammer Curl (Dumbbell)",3,22.5,7,0,0,,,
2022-02-23 17:01:00,"Back & Bicep",48m,"Hammer Curl (Dumbbell)",4,22.5,6,0,0,,,
2022-02-23 17:01:00,"Back & Bicep",48m,"Bicep Curl (Machine)",1,40.0,10,0,0,"",,
2022-02-23 17:01:00,"Back & Bicep",48m,"Bicep Curl (Machine)",2,40.0,8,0,0,,,
2022-02-23 17:01:00,"Back & Bicep",48m,"Bicep Curl (Machine)",3,50.0,4,0,0,,,
2022-02-23 17:01:00,"Back & Bicep",48m,"Bicep Curl (Machine)",4,50.0,6,0,0,,,
2022-02-27 17:24:24,"Chest & Tri",58m,"Chest Dip (Assisted)",1,10.0,10,0,0,"","",
2022-02-27 17:24:24,"Chest & Tri",58m,"Chest Dip (Assisted)",2,0.0,10,0,0,,,
2022-02-27 17:24:24,"Chest & Tri",58m,"Chest Dip (Assisted)",3,0.0,10,0,0,,,
2022-02-27 17:24:24,"Chest & Tri",58m,"Chest Dip (Assisted)",4,0.0,8,0,0,,,
2022-02-27 17:24:24,"Chest & Tri",58m,"Bench Press (Barbell)",1,45.0,10,0,0,"",,
2022-02-27 17:24:24,"Chest & Tri",58m,"Bench Press (Barbell)",2,95.0,10,0,0,,,
2022-02-27 17:24:24,"Chest & Tri",58m,"Bench Press (Barbell)",3,100.0,7,0,0,,,
2022-02-27 17:24:24,"Chest & Tri",58m,"Bench Press (Barbell)",4,95.0,7,0,0,,,
2022-02-27 17:24:24,"Chest & Tri",58m,"Triceps Extension",1,40.0,10,0,0,"",,
2022-02-27 17:24:24,"Chest & Tri",58m,"Triceps Extension",2,32.5,10,0,0,,,
2022-02-27 17:24:24,"Chest & Tri",58m,"Triceps Extension",3,42.5,7,0,0,,,
2022-02-27 17:24:24,"Chest & Tri",58m,"Triceps Extension",4,40.0,10,0,0,,,
2022-02-27 17:24:24,"Chest & Tri",58m,"Chest Fly",1,74.99999999999999,10,0,0,"",,
2022-02-27 17:24:24,"Chest & Tri",58m,"Chest Fly",2,74.99999999999999,10,0,0,,,
2022-02-27 17:24:24,"Chest & Tri",58m,"Chest Fly",3,74.99999999999999,8,0,0,,,
2022-02-27 17:24:24,"Chest & Tri",58m,"Chest Fly",4,74.99999999999999,7,0,0,,,
2022-02-27 17:24:24,"Chest & Tri",58m,"Iso-Lateral Chest Press (Machine)",1,90.0,7,0,0,"",,
2022-02-27 17:24:24,"Chest & Tri",58m,"Iso-Lateral Chest Press (Machine)",2,70.0,9,0,0,,,
2022-02-27 17:24:24,"Chest & Tri",58m,"Incline Bench Press (Barbell)",1,45.0,8,0,0,"",,
2022-02-27 17:24:24,"Chest & Tri",58m,"Incline Bench Press (Barbell)",2,65.0,6,0,0,,,
2022-02-27 17:24:24,"Chest & Tri",58m,"Incline Bench Press (Barbell)",3,45.0,10,0,0,,,
2022-02-27 17:24:24,"Chest & Tri",58m,"Incline Bench Press (Barbell)",4,55.0,6,0,0,,,
2022-02-27 17:24:24,"Chest & Tri",58m,"Triceps Extension (Machine)",1,70.0,10,0,0,"",,
2022-02-27 17:24:24,"Chest & Tri",58m,"Triceps Extension (Machine)",2,90.0,6,0,0,,,
2022-02-27 17:24:24,"Chest & Tri",58m,"Triceps Extension (Machine)",3,90.0,7,0,0,,,
2022-02-27 17:24:24,"Chest & Tri",58m,"Hang",1,0,0,0,46,"",,
2022-02-27 17:24:24,"Chest & Tri",58m,"Running (Treadmill)",1,0,0,0.8,900,"",,
2022-03-01 18:24:22,"Legs",33m,"Seated Leg Press (Machine)",1,230.0,10,0,0,"","",
2022-03-01 18:24:22,"Legs",33m,"Seated Leg Press (Machine)",2,280.0,10,0,0,,,
2022-03-01 18:24:22,"Legs",33m,"Seated Leg Press (Machine)",3,310.0,10,0,0,,,
2022-03-01 18:24:22,"Legs",33m,"Seated Leg Press (Machine)",4,325.0,10,0,0,,,
2022-03-01 18:24:22,"Legs",33m,"Back Extension",1,25.0,10,0,0,"",,
2022-03-01 18:24:22,"Legs",33m,"Back Extension",2,35.0,10,0,0,,,
2022-03-01 18:24:22,"Legs",33m,"Back Extension",3,35.0,10,0,0,,,
2022-03-01 18:24:22,"Legs",33m,"Leg Extension (Machine)",1,160.0,10,0,0,"",,
2022-03-01 18:24:22,"Legs",33m,"Leg Extension (Machine)",2,160.0,10,0,0,,,
2022-03-01 18:24:22,"Legs",33m,"Leg Extension (Machine)",3,170.0,10,0,0,,,
2022-03-01 18:24:22,"Legs",33m,"Leg Extension (Machine)",4,170.0,10,0,0,,,
2022-03-01 18:24:22,"Legs",33m,"Hip Adductor (Machine)",1,210.0,10,0,0,"",,
2022-03-01 18:24:22,"Legs",33m,"Hip Adductor (Machine)",2,235.0,10,0,0,,,
2022-03-01 18:24:22,"Legs",33m,"Hip Adductor (Machine)",3,240.0,10,0,0,,,
2022-03-01 18:24:22,"Legs",33m,"Hip Adductor (Machine)",4,240.0,8,0,0,,,
2022-03-01 18:24:22,"Legs",33m,"Hip Abductor (Machine)",1,240.0,10,0,0,"",,
2022-03-01 18:24:22,"Legs",33m,"Hip Abductor (Machine)",2,250.0,10,0,0,,,
2022-03-01 18:24:22,"Legs",33m,"Hip Abductor (Machine)",3,260.0,10,0,0,,,
2022-03-01 18:24:22,"Legs",33m,"Hip Abductor (Machine)",4,260.0,10,0,0,,,
2022-03-03 18:55:34,"Back & Bicep",56m,"Lat Pulldown (Machine)",1,95.0,10,0,0,"","",
2022-03-03 18:55:34,"Back & Bicep",56m,"Lat Pulldown (Machine)",2,105.0,10,0,0,,,
2022-03-03 18:55:34,"Back & Bicep",56m,"Lat Pulldown (Machine)",3,105.0,10,0,0,,,
2022-03-03 18:55:34,"Back & Bicep",56m,"Lat Pulldown (Machine)",4,105.0,10,0,0,,,
2022-03-03 18:55:34,"Back & Bicep",56m,"Reverse Fly (Machine)",1,74.99999999999999,10,0,0,"",,
2022-03-03 18:55:34,"Back & Bicep",56m,"Reverse Fly (Machine)",2,80.0,10,0,0,,,
2022-03-03 18:55:34,"Back & Bicep",56m,"Reverse Fly (Machine)",3,80.0,10,0,0,,,
2022-03-03 18:55:34,"Back & Bicep",56m,"Pull Up (Assisted)",1,40.0,9,0,0,"",,
2022-03-03 18:55:34,"Back & Bicep",56m,"Pull Up (Assisted)",2,45.0,6,0,0,,,
2022-03-03 18:55:34,"Back & Bicep",56m,"Pull Up (Assisted)",3,50.0,8,0,0,,,
2022-03-03 18:55:34,"Back & Bicep",56m,"Hammer Curl (Dumbbell)",1,25.0,4,0,0,"",,
2022-03-03 18:55:34,"Back & Bicep",56m,"Hammer Curl (Dumbbell)",2,25.0,5,0,0,,,
2022-03-03 18:55:34,"Back & Bicep",56m,"Hammer Curl (Dumbbell)",3,25.0,6,0,0,,,
2022-03-03 18:55:34,"Back & Bicep",56m,"Bicep Curl (Dumbbell)",1,17.5,12,0,0,"",,
2022-03-03 18:55:34,"Back & Bicep",56m,"Bicep Curl (Dumbbell)",2,17.5,16,0,0,,,
2022-03-03 18:55:34,"Back & Bicep",56m,"Bicep Curl (Dumbbell)",3,17.5,16,0,0,,,
2022-03-03 18:55:34,"Back & Bicep",56m,"Seated Row (Cable)",1,55.0,15,0,0,"",,
2022-03-03 18:55:34,"Back & Bicep",56m,"Seated Row (Cable)",2,55.0,15,0,0,,,
2022-03-03 18:55:34,"Back & Bicep",56m,"Seated Row (Cable)",3,85.0,10,0,0,,,
2022-03-03 18:55:34,"Back & Bicep",56m,"Seated Row (Cable)",4,85.0,10,0,0,,,
2022-03-14 11:53:58,"Chest & tricep",55m,"Chest Dip (Assisted)",1,0.0,10,0,0,"","",
2022-03-14 11:53:58,"Chest & tricep",55m,"Chest Dip (Assisted)",2,0.0,10,0,0,,,
2022-03-14 11:53:58,"Chest & tricep",55m,"Chest Dip (Assisted)",3,10.0,10,0,0,,,
2022-03-14 11:53:58,"Chest & tricep",55m,"Chest Dip (Assisted)",4,6.0,10,0,0,,,
2022-03-14 11:53:58,"Chest & tricep",55m,"Triceps Extension",1,42.5,5,0,0,"",,
2022-03-14 11:53:58,"Chest & tricep",55m,"Triceps Extension",2,35.0,5,0,0,,,
2022-03-14 11:53:58,"Chest & tricep",55m,"Triceps Extension",3,30.0,10,0,0,,,
2022-03-14 11:53:58,"Chest & tricep",55m,"Triceps Extension",4,35.0,10,0,0,,,
2022-03-14 11:53:58,"Chest & tricep",55m,"Incline Chest Press (Machine)",1,40.0,15,0,0,"",,
2022-03-14 11:53:58,"Chest & tricep",55m,"Incline Chest Press (Machine)",2,40.0,10,0,0,,,
2022-03-14 11:53:58,"Chest & tricep",55m,"Incline Chest Press (Machine)",3,30.0,10,0,0,,,
2022-03-14 11:53:58,"Chest & tricep",55m,"Triceps Extension (Dumbbell)",1,15.0,15,0,0,"",,
2022-03-14 11:53:58,"Chest & tricep",55m,"Triceps Extension (Dumbbell)",2,15.0,15,0,0,,,
2022-03-14 11:53:58,"Chest & tricep",55m,"Triceps Extension (Dumbbell)",3,15.0,15,0,0,,,
2022-03-14 11:53:58,"Chest & tricep",55m,"Chest Fly",1,70.0,10,0,0,"",,
2022-03-14 11:53:58,"Chest & tricep",55m,"Chest Fly",2,70.0,10,0,0,,,
2022-03-14 11:53:58,"Chest & tricep",55m,"Chest Fly",3,70.0,8,0,0,,,
2022-03-14 11:53:58,"Chest & tricep",55m,"Chest Fly",4,70.0,7,0,0,,,
2022-03-14 11:53:58,"Chest & tricep",55m,"Bench Press (Dumbbell)",1,60.0,10,0,0,"",,
2022-03-14 11:53:58,"Chest & tricep",55m,"Bench Press (Dumbbell)",2,60.0,10,0,0,,,
2022-03-14 11:53:58,"Chest & tricep",55m,"Bench Press (Dumbbell)",3,40.0,10,0,0,,,
2022-03-18 12:28:28,"Back & Biceps",52m,"Pull Up (Assisted)",1,40.0,10,0,0,"","",
2022-03-18 12:28:28,"Back & Biceps",52m,"Pull Up (Assisted)",2,30.0,10,0,0,,,
2022-03-18 12:28:28,"Back & Biceps",52m,"Pull Up (Assisted)",3,25.0,10,0,0,,,
2022-03-18 12:28:28,"Back & Biceps",52m,"Pull Up (Assisted)",4,25.0,6,0,0,,,
2022-03-18 12:28:28,"Back & Biceps",52m,"Lat Pulldown (Machine)",1,95.0,10,0,0,"",,
2022-03-18 12:28:28,"Back & Biceps",52m,"Lat Pulldown (Machine)",2,95.0,10,0,0,,,
2022-03-18 12:28:28,"Back & Biceps",52m,"Lat Pulldown (Machine)",3,95.0,10,0,0,,,
2022-03-18 12:28:28,"Back & Biceps",52m,"Lat Pulldown (Machine)",4,95.0,10,0,0,,,
2022-03-18 12:28:28,"Back & Biceps",52m,"Reverse Fly (Machine)",1,85.0,10,0,0,"",,
2022-03-18 12:28:28,"Back & Biceps",52m,"Reverse Fly (Machine)",2,85.0,10,0,0,,,
2022-03-18 12:28:28,"Back & Biceps",52m,"Reverse Fly (Machine)",3,85.0,10,0,0,,,
2022-03-18 12:28:28,"Back & Biceps",52m,"Bicep Curl (Dumbbell)",1,20.0,16,0,0,"",,
2022-03-18 12:28:28,"Back & Biceps",52m,"Bicep Curl (Dumbbell)",2,20.0,16,0,0,,,
2022-03-18 12:28:28,"Back & Biceps",52m,"Bicep Curl (Dumbbell)",3,20.0,16,0,0,,,
2022-03-18 12:28:28,"Back & Biceps",52m,"Seated Row (Cable)",1,70.0,12,0,0,"",,
2022-03-18 12:28:28,"Back & Biceps",52m,"Seated Row (Cable)",2,70.0,12,0,0,,,
2022-03-18 12:28:28,"Back & Biceps",52m,"Seated Row (Cable)",3,70.0,12,0,0,,,
2022-03-18 12:28:28,"Back & Biceps",52m,"Crunch",1,0.0,20,0,0,"",,
2022-03-18 12:28:28,"Back & Biceps",52m,"Crunch",2,0.0,20,0,0,,,
2022-03-18 12:28:28,"Back & Biceps",52m,"Bicycle Crunch",1,0.0,40,0,0,"",,
2022-03-18 12:28:28,"Back & Biceps",52m,"Bicycle Crunch",2,0.0,40,0,0,,,
2022-03-18 12:28:28,"Back & Biceps",52m,"Plank",1,0,0,0,83,"",,
2022-03-18 12:28:28,"Back & Biceps",52m,"Hang",1,0,0,0,43,"",,
2022-03-19 17:23:20,"Legs & Shoulders",42m,"Seated Leg Press (Machine)",1,265.0,5,0,0,"","",
2022-03-19 17:23:20,"Legs & Shoulders",42m,"Seated Leg Press (Machine)",2,305.0,10,0,0,,,
2022-03-19 17:23:20,"Legs & Shoulders",42m,"Seated Leg Press (Machine)",3,310.0,10,0,0,,,
2022-03-19 17:23:20,"Legs & Shoulders",42m,"Seated Leg Press (Machine)",4,315.0,10,0,0,,,
2022-03-19 17:23:20,"Legs & Shoulders",42m,"Seated Leg Press (Machine)",5,320.0,10,0,0,,,
2022-03-19 17:23:20,"Legs & Shoulders",42m,"Hip Adductor (Machine)",1,230.0,10,0,0,"",,
2022-03-19 17:23:20,"Legs & Shoulders",42m,"Hip Adductor (Machine)",2,230.0,10,0,0,,,
2022-03-19 17:23:20,"Legs & Shoulders",42m,"Hip Adductor (Machine)",3,230.0,10,0,0,,,
2022-03-19 17:23:20,"Legs & Shoulders",42m,"Hip Adductor (Machine)",4,230.0,10,0,0,,,
2022-03-19 17:23:20,"Legs & Shoulders",42m,"Hip Abductor (Machine)",1,240.0,10,0,0,"",,
2022-03-19 17:23:20,"Legs & Shoulders",42m,"Hip Abductor (Machine)",2,245.00000000000003,10,0,0,,,
2022-03-19 17:23:20,"Legs & Shoulders",42m,"Hip Abductor (Machine)",3,250.0,10,0,0,,,
2022-03-19 17:23:20,"Legs & Shoulders",42m,"Hip Abductor (Machine)",4,260.0,10,0,0,,,
2022-03-19 17:23:20,"Legs & Shoulders",42m,"Lying Leg Curl (Machine)",1,120.0,10,0,0,"",,
2022-03-19 17:23:20,"Legs & Shoulders",42m,"Lying Leg Curl (Machine)",2,135.0,10,0,0,,,
2022-03-19 17:23:20,"Legs & Shoulders",42m,"Lying Leg Curl (Machine)",3,125.0,10,0,0,,,
2022-03-19 17:23:20,"Legs & Shoulders",42m,"Shoulder Press (Machine)",1,40.0,10,0,0,"",,
2022-03-19 17:23:20,"Legs & Shoulders",42m,"Shoulder Press (Machine)",2,45.0,10,0,0,,,
2022-03-19 17:23:20,"Legs & Shoulders",42m,"Shoulder Press (Machine)",3,40.0,10,0,0,,,
2022-03-19 17:23:20,"Legs & Shoulders",42m,"Lateral Raise (Dumbbell)",1,12.5,10,0,0,"",,
2022-03-19 17:23:20,"Legs & Shoulders",42m,"Lateral Raise (Dumbbell)",2,12.5,10,0,0,,,
2022-03-19 17:23:20,"Legs & Shoulders",42m,"Lateral Raise (Dumbbell)",3,12.5,10,0,0,,,
2022-03-19 17:23:20,"Legs & Shoulders",42m,"Front Raise (Dumbbell)",1,15.0,5,0,0,"",,
2022-03-20 15:38:33,"Chest & Tricep",1h 7m,"Chest Dip (Assisted)",1,0.0,10,0,0,"","",
2022-03-20 15:38:33,"Chest & Tricep",1h 7m,"Chest Dip (Assisted)",2,0.0,10,0,0,,,
2022-03-20 15:38:33,"Chest & Tricep",1h 7m,"Chest Dip (Assisted)",3,0.0,10,0,0,,,
2022-03-20 15:38:33,"Chest & Tricep",1h 7m,"Triceps Extension",1,37.49999999999999,10,0,0,"",,
2022-03-20 15:38:33,"Chest & Tricep",1h 7m,"Triceps Extension",2,37.49999999999999,10,0,0,,,
2022-03-20 15:38:33,"Chest & Tricep",1h 7m,"Triceps Extension",3,37.49999999999999,10,0,0,,,
2022-03-20 15:38:33,"Chest & Tricep",1h 7m,"Triceps Extension",4,37.49999999999999,10,0,0,,,
2022-03-20 15:38:33,"Chest & Tricep",1h 7m,"Incline Bench Press (Barbell)",1,45.0,10,0,0,"",,
2022-03-20 15:38:33,"Chest & Tricep",1h 7m,"Incline Bench Press (Barbell)",2,44.0,15,0,0,,,
2022-03-20 15:38:33,"Chest & Tricep",1h 7m,"Incline Bench Press (Barbell)",3,44.0,10,0,0,,,
2022-03-20 15:38:33,"Chest & Tricep",1h 7m,"Incline Bench Press (Barbell)",4,44.0,7,0,0,,,
2022-03-20 15:38:33,"Chest & Tricep",1h 7m,"Bench Press (Barbell)",1,95.0,10,0,0,"",,
2022-03-20 15:38:33,"Chest & Tricep",1h 7m,"Bench Press (Barbell)",2,100.0,7,0,0,,,
2022-03-20 15:38:33,"Chest & Tricep",1h 7m,"Bench Press (Barbell)",3,100.0,6,0,0,,,
2022-03-20 15:38:33,"Chest & Tricep",1h 7m,"Bench Press (Barbell)",4,95.0,9,0,0,,,
2022-03-20 15:38:33,"Chest & Tricep",1h 7m,"Chest Fly",1,74.99999999999999,10,0,0,"",,
2022-03-20 15:38:33,"Chest & Tricep",1h 7m,"Chest Fly",2,74.99999999999999,10,0,0,,,
2022-03-20 15:38:33,"Chest & Tricep",1h 7m,"Chest Fly",3,70.0,10,0,0,,,
2022-03-20 15:38:33,"Chest & Tricep",1h 7m,"Chest Fly",4,70.0,10,0,0,,,
2022-03-20 15:38:33,"Chest & Tricep",1h 7m,"Triceps Extension (Dumbbell)",1,25.0,10,0,0,"",,
2022-03-20 15:38:33,"Chest & Tricep",1h 7m,"Triceps Extension (Dumbbell)",2,15.0,12,0,0,,,
2022-03-21 19:03:40,"Back & Bicep",1h 9m,"Lat Pulldown (Machine)",1,95.0,10,0,0,"","",
2022-03-21 19:03:40,"Back & Bicep",1h 9m,"Lat Pulldown (Machine)",2,120.0,10,0,0,,,
2022-03-21 19:03:40,"Back & Bicep",1h 9m,"Lat Pulldown (Machine)",3,120.0,10,0,0,,,
2022-03-21 19:03:40,"Back & Bicep",1h 9m,"Lat Pulldown (Machine)",4,120.0,8,0,0,,,
2022-03-21 19:03:40,"Back & Bicep",1h 9m,"Pull Up",1,0,5,0,0,"",,
2022-03-21 19:03:40,"Back & Bicep",1h 9m,"Pull Up",2,0,5,0,0,,,
2022-03-21 19:03:40,"Back & Bicep",1h 9m,"Pull Up",3,0,4,0,0,,,
2022-03-21 19:03:40,"Back & Bicep",1h 9m,"Pull Up",4,0,5,0,0,,,
2022-03-21 19:03:40,"Back & Bicep",1h 9m,"Seated Row (Cable)",1,85.0,10,0,0,"",,
2022-03-21 19:03:40,"Back & Bicep",1h 9m,"Seated Row (Cable)",2,85.0,10,0,0,,,
2022-03-21 19:03:40,"Back & Bicep",1h 9m,"Seated Row (Cable)",3,100.0,10,0,0,,,
2022-03-21 19:03:40,"Back & Bicep",1h 9m,"Seated Row (Cable)",4,85.0,10,0,0,,,
2022-03-21 19:03:40,"Back & Bicep",1h 9m,"Reverse Fly (Machine)",1,85.0,10,0,0,"",,
2022-03-21 19:03:40,"Back & Bicep",1h 9m,"Reverse Fly (Machine)",2,85.0,10,0,0,,,
2022-03-21 19:03:40,"Back & Bicep",1h 9m,"Reverse Fly (Machine)",3,70.0,10,0,0,,,
2022-03-21 19:03:40,"Back & Bicep",1h 9m,"Hammer Curl (Dumbbell)",1,25.0,10,0,0,"",,
2022-03-21 19:03:40,"Back & Bicep",1h 9m,"Hammer Curl (Dumbbell)",2,25.0,5,0,0,,,
2022-03-21 19:03:40,"Back & Bicep",1h 9m,"Hammer Curl (Dumbbell)",3,25.0,6,0,0,,,
2022-03-21 19:03:40,"Back & Bicep",1h 9m,"Hammer Curl (Dumbbell)",4,25.0,5,0,0,,,
2022-03-21 19:03:40,"Back & Bicep",1h 9m,"Bicep Curl (Dumbbell)",1,20.0,12,0,0,"",,
2022-03-21 19:03:40,"Back & Bicep",1h 9m,"Bicep Curl (Dumbbell)",2,20.0,9,0,0,,,
2022-03-21 19:03:40,"Back & Bicep",1h 9m,"Bicep Curl (Dumbbell)",3,20.0,10,0,0,,,
2022-03-26 17:37:27,"Chest & Tricep",47m,"Chest Dip (Assisted)",1,0.0,10,0,0,"","",
2022-03-26 17:37:27,"Chest & Tricep",47m,"Chest Dip (Assisted)",2,0.0,10,0,0,,,
2022-03-26 17:37:27,"Chest & Tricep",47m,"Chest Dip (Assisted)",3,0.0,10,0,0,,,
2022-03-26 17:37:27,"Chest & Tricep",47m,"Chest Dip (Assisted)",4,0.0,10,0,0,,,
2022-03-26 17:37:27,"Chest & Tricep",47m,"Bench Press (Barbell)",1,45.0,10,0,0,"",,
2022-03-26 17:37:27,"Chest & Tricep",47m,"Bench Press (Barbell)",2,95.0,10,0,0,,,
2022-03-26 17:37:27,"Chest & Tricep",47m,"Bench Press (Barbell)",3,95.0,9,0,0,,,
2022-03-26 17:37:27,"Chest & Tricep",47m,"Bench Press (Barbell)",4,74.99999999999999,10,0,0,,,
2022-03-26 17:37:27,"Chest & Tricep",47m,"Chest Fly",1,70.0,10,0,0,"",,
2022-03-26 17:37:27,"Chest & Tricep",47m,"Chest Fly",2,74.99999999999999,10,0,0,,,
2022-03-26 17:37:27,"Chest & Tricep",47m,"Chest Fly",3,80.0,10,0,0,,,
2022-03-26 17:37:27,"Chest & Tricep",47m,"Incline Bench Press (Barbell)",1,65.0,10,0,0,"",,
2022-03-26 17:37:27,"Chest & Tricep",47m,"Incline Bench Press (Barbell)",2,55.0,13,0,0,,,
2022-03-26 17:37:27,"Chest & Tricep",47m,"Incline Bench Press (Barbell)",3,45.0,12,0,0,,,
2022-03-26 17:37:27,"Chest & Tricep",47m,"Triceps Extension (Machine)",1,80.0,10,0,0,"",,
2022-03-26 17:37:27,"Chest & Tricep",47m,"Triceps Extension (Machine)",2,80.0,10,0,0,,,
2022-03-26 17:37:27,"Chest & Tricep",47m,"Triceps Extension (Machine)",3,80.0,10,0,0,,,
2022-03-26 17:37:27,"Chest & Tricep",47m,"Triceps Extension (Machine)",4,100.0,10,0,0,,,
2022-03-28 17:35:44,"Back & Bicep",48m,"Lat Pulldown (Machine)",1,110.0,10,0,0,"","",
2022-03-28 17:35:44,"Back & Bicep",48m,"Lat Pulldown (Machine)",2,110.0,10,0,0,,,
2022-03-28 17:35:44,"Back & Bicep",48m,"Lat Pulldown (Machine)",3,110.0,10,0,0,,,
2022-03-28 17:35:44,"Back & Bicep",48m,"Lat Pulldown (Machine)",4,110.0,10,0,0,,,
2022-03-28 17:35:44,"Back & Bicep",48m,"Seated Row (Cable)",1,100.0,10,0,0,"",,
2022-03-28 17:35:44,"Back & Bicep",48m,"Seated Row (Cable)",2,85.0,10,0,0,,,
2022-03-28 17:35:44,"Back & Bicep",48m,"Seated Row (Cable)",3,85.0,10,0,0,,,
2022-03-28 17:35:44,"Back & Bicep",48m,"Seated Row (Cable)",4,85.0,10,0,0,,,
2022-03-28 17:35:44,"Back & Bicep",48m,"Pull Up (Assisted)",1,25.0,6,0,0,"",,
2022-03-28 17:35:44,"Back & Bicep",48m,"Pull Up (Assisted)",2,40.0,4,0,0,,,
2022-03-28 17:35:44,"Back & Bicep",48m,"Bicep Curl (Machine)",1,40.0,10,0,0,"",,
2022-03-28 17:35:44,"Back & Bicep",48m,"Bicep Curl (Machine)",2,40.0,10,0,0,,,
2022-03-28 17:35:44,"Back & Bicep",48m,"Bicep Curl (Machine)",3,40.0,10,0,0,,,
